34,35,29,22,24,40,26,45,47,30,28,39,65,52,45,59,61,64,81,57,106,115,71,55,78,78,50,25,31,39,33,47,64,56,54,54,69,100,119,87,
44,58,51,30,14,29,31,43,46,30,37,34,50,49,50,66,61,55,40,59,38,24,51,58,52,67,96,55,40,25,26,18,12,6,10,10,5,3,1,1,
36,26,23,21,15,21,30,27,21,21,27,24,35,24,50,58,45,35,25,45,41,13,39,48,40,65,67,44,36,21,6,5,7,7,5,7,4,0,0,1,
4,8,5,5,7,2,2,3,9,1,3,5,6,9,6,16,11,24,17,14,14,7,1,1,3,0,2,1,0,3,3,3,4,0,0,0,2,0,1,0,
66,112,89,50,75,132,145,159,153,153,188,176,95,106,94,74,53,56,30,35,44,34,30,29,81,86,86,61,15,14,15,30,31,22,25,29,43,43,43,43,
5,4,7,2,3,8,3,1,2,2,3,8,13,16,17,12,10,8,13,18,22,19,20,19,7,12,3,8,5,5,6,5,4,10,19,21,16,11,13,13,
4,4,13,5,3,3,1,7,12,13,8,2,4,1,8,14,17,5,3,6,8,5,8,12,7,5,8,9,3,5,2,2,7,9,1,6,8,14,17,12,
243,419,353,220,337,561,632,689,733,743,792,609,442,385,393,338,239,128,115,113,99,69,84,96,264,384,377,181,58,51,65,88,103,96,97,134,164,182,174,201,
70,130,139,99,106,188,188,220,213,235,258,226,130,114,143,102,63,53,38,49,44,47,33,38,80,113,129,89,19,12,23,31,41,25,47,49,51,59,87,85,
52,43,35,21,21,40,39,27,22,23,30,25,40,44,67,89,60,58,62,54,47,32,56,42,50,66,80,62,32,26,22,26,12,6,4,8,11,5,2,1,
10,2,5,8,8,6,6,9,7,5,4,3,7,11,5,5,7,6,3,7,15,25,32,22,9,8,9,7,8,10,16,4,9,10,15,19,19,19,23,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,17,6,4,3,1,2,3,4,3,0,1,6,16,24,16,11,14,7,6,6,7,2,2,0,4,1,4,6,7,21,6,2,0,1,0,0,0,1,0,
30,35,44,38,23,17,13,21,29,26,15,22,21,18,33,57,51,26,17,32,38,23,22,20,9,9,9,14,20,6,7,14,24,9,7,9,9,31,25,32,
73,98,80,50,53,64,56,64,70,71,79,68,68,61,101,159,123,85,92,91,72,53,58,86,70,108,98,98,56,40,43,49,39,29,19,17,27,42,39,52,
121,193,159,102,106,197,189,232,220,254,235,231,158,142,146,125,90,72,60,46,56,42,43,42,78,131,124,77,22,20,22,37,51,45,38,51,42,82,88,88,
0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,
20,19,20,6,11,12,10,7,8,12,11,18,5,25,26,20,21,23,25,15,14,9,10,22,17,26,30,22,12,14,15,7,7,3,3,2,3,3,1,0,
