30,29,32,16,31,39,24,32,37,29,42,42,56,59,47,82,58,64,73,71,96,102,75,76,82,82,61,34,32,36,44,41,57,49,66,77,65,93,135,94,
60,54,51,27,26,46,39,39,37,39,47,41,42,48,65,63,63,57,52,73,59,30,65,77,66,84,109,78,42,33,27,19,13,11,8,12,7,7,1,1,
16,31,23,21,10,13,20,25,18,24,20,18,27,27,40,47,37,25,38,38,21,18,31,31,31,43,62,35,26,16,3,9,13,5,9,4,11,2,1,2,
4,4,5,6,4,2,2,8,11,3,3,6,11,2,9,11,8,20,22,7,10,5,3,0,2,2,1,1,1,4,0,1,2,1,1,0,1,0,2,3,
70,111,93,83,81,144,164,188,174,185,198,194,125,101,103,67,63,44,40,45,39,36,38,29,61,95,105,67,18,17,16,36,30,23,20,28,43,44,43,51,
4,7,5,5,5,6,7,2,1,2,2,9,16,13,12,10,10,19,19,17,33,36,22,16,11,8,4,6,8,10,4,7,6,15,8,18,18,12,15,14,
4,5,5,3,2,4,0,0,15,12,7,3,0,1,21,30,23,3,0,1,7,8,10,8,6,8,9,8,6,1,1,12,10,10,2,10,4,17,15,11,
226,375,313,194,307,538,575,675,674,694,741,594,375,343,389,327,228,160,107,90,95,71,85,114,242,336,341,184,46,31,52,85,97,89,99,118,138,154,157,162,
118,186,186,105,140,221,237,275,243,270,293,241,176,168,142,110,73,51,47,53,48,39,26,32,108,134,157,98,28,30,32,31,63,33,47,54,71,96,102,115,
54,48,53,23,26,36,41,31,22,38,38,39,46,52,71,82,69,63,51,53,42,23,45,50,52,60,83,73,38,30,30,23,10,5,3,7,5,5,1,1,
6,10,4,8,4,3,3,14,17,5,2,3,5,9,8,7,8,2,3,3,16,23,19,11,8,15,5,2,4,4,12,10,12,17,20,18,23,20,15,11,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,9,4,5,3,4,3,1,7,0,1,2,2,9,16,23,14,15,12,2,5,5,2,1,2,2,4,3,2,14,21,9,2,1,0,0,1,1,1,0,
24,37,54,34,33,27,25,21,37,46,15,19,20,18,45,70,49,28,16,40,38,25,18,14,12,8,9,17,25,7,12,15,20,12,13,17,19,35,36,50,
65,89,86,50,38,60,47,49,70,45,58,65,73,63,84,142,107,79,76,82,83,63,62,77,57,118,93,77,57,37,34,28,23,21,17,19,24,37,34,33,
106,182,137,91,92,168,172,183,213,222,242,206,160,137,128,107,85,57,53,51,54,33,44,34,88,142,107,59,19,22,21,39,51,39,31,34,42,70,78,82,
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
22,26,7,12,9,10,14,16,20,8,9,9,10,23,28,32,27,25,19,21,18,7,15,22,17,25,19,15,11,7,17,7,8,2,1,1,1,1,0,0,
